id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_est,profit_net_est,mois,indicateur_retour,nombre_commandes_par_client,CLV_simplifie
CMD105097,2025-11-20,C0163,Lomé,Mode,Produit_Mode_34,53.2,1,0.29,5.24,Carte,Google Ads,7.3,livrée,37.772,15.1088,2.5688000000000004,2025-11,0,17,5634.2234
CMD105098,2025-12-30,C0145,Douala,Maison,Produit_Maison_8,167.45,1,0.03,4.57,Carte,Google Ads,4.27,livrée,162.42649999999998,64.97059999999999,56.13059999999999,2025-12,0,15,3870.3896999999997
CMD105099,2025-10-27,C0311,Dakar,Mode,Produit_Mode_2,59.7,1,0.25,6.0,Carte,Email,0.82,livrée,44.775000000000006,17.910000000000004,11.090000000000003,2025-10,0,17,4607.1292
CMD105100,2025-07-20,C0315,Kinshasa,Maison,Produit_Maison_49,110.33,2,0.01,9.05,Carte,Email,1.74,livrée,218.4534,87.38136,76.59136000000001,2025-07,0,22,6976.995800000001
CMD105101,2025-07-27,C0018,Kinshasa,Électronique,Produit_Électronique_37,372.15,1,0.0,7.24,Paiement à la livraison,Instagram Ads,6.47,livrée,372.15,148.85999999999999,135.14999999999998,2025-07,0,12,3262.2291
CMD105102,2025-12-13,C0017,Kinshasa,Mode,Produit_Mode_45,57.26,1,0.21,8.09,Paiement à la livraison,Google Ads,4.54,livrée,45.2354,18.09416,5.464159999999999,2025-12,0,8,843.7151999999999
CMD105103,2025-11-30,C0270,Kinshasa,Électronique,Produit_Mode_26,37.09,1,0.16,7.96,Carte,Google Ads,4.67,livrée,31.155600000000003,12.462240000000001,-0.16775999999999858,2025-11,0,12,2805.5625
CMD105104,2025-12-28,C0383,Cotonou,Mode,Produit_Mode_43,42.85,1,0.06,7.88,Mobile Money,Influenceur,16.57,livrée,40.278999999999996,16.1116,-8.3384,2025-12,0,15,4326.4752
CMD105105,2025-11-18,C1891,Dakar,Mode,Produit_Mode_26,63.84,3,0.22,2.73,Paiement à la livraison,Instagram Ads,13.21,livrée,149.3856,59.75424000000001,43.81424000000001,2025-11,0,2,239.93959999999998
CMD105106,2025-12-21,C0101,Cotonou,Beauté,Produit_Beauté_16,23.7,1,0.02,4.84,Paiement à la livraison,Google Ads,4.1,livrée,23.226,9.2904,0.3504000000000005,2025-12,0,18,3859.8975
CMD105107,2025-10-03,C1629,Kinshasa,Mode,Produit_Mode_3,27.71,3,0.14,2.69,Paiement à la livraison,Google Ads,7.83,livrée,71.4918,28.59672,18.07672,2025-10,0,3,497.333
CMD105108,2025-11-03,C0065,Kinshasa,Électronique,Produit_Mode_18,65.13,1,0.22,7.67,Mobile Money,Influenceur,19.55,livrée,50.8014,20.32056,-6.89944,2025-11,0,14,4267.8422
CMD105109,2025-07-22,C0472,Abidjan,Maison,Produit_Maison_49,110.33,2,0.17,3.92,Carte,Instagram Ads,13.97,livrée,183.1478,73.25912,55.369119999999995,2025-07,0,1,183.1478
CMD105110,2025-08-19,C0152,Douala,Mode,Produit_Mode_20,29.22,3,0.22,7.37,Paiement à la livraison,Google Ads,4.8,retournée,68.3748,27.349919999999997,15.179919999999996,2025-08,1,15,3982.9590000000003
CMD105111,2025-08-12,C0158,Dakar,Beauté,Produit_Beauté_28,20.81,3,0.29,8.72,Mobile Money,Instagram Ads,5.5,livrée,44.32529999999999,17.730119999999996,3.5101199999999952,2025-08,0,16,1830.8589
CMD105112,2025-10-12,C1890,Kinshasa,Électronique,Produit_Maison_46,117.61500000000001,1,0.19,8.16,Paiement à la livraison,Instagram Ads,6.63,livrée,95.26815000000002,38.10726000000001,23.31726000000001,2025-10,0,1,95.26815000000002
CMD105113,2025-11-23,C0393,Abidjan,Maison,Produit_Maison_45,115.24,2,0.07,9.59,Carte,Google Ads,5.68,livrée,214.3464,85.73856,70.46856,2025-11,0,20,5946.2414
CMD105114,2025-09-07,C0011,Abidjan,Beauté,Produit_Beauté_43,18.73,1,0.1,2.26,Carte,Google Ads,6.93,livrée,16.857,6.7428,-2.4471999999999996,2025-09,0,9,2204.2026
CMD105115,2025-07-14,C1379,Abidjan,Maison,Produit_Maison_50,111.55,2,0.16,5.58,Virement,Instagram Ads,6.73,livrée,187.404,74.9616,62.6516,2025-07,0,3,2246.7748
CMD105116,2025-12-08,C0186,Lomé,Maison,Produit_Maison_25,106.23,2,0.03,9.17,Mobile Money,Google Ads,5.01,livrée,206.0862,82.43448000000001,68.25448,2025-12,0,14,5162.1404
CMD105117,2025-07-07,C0175,Dakar,Mode,Produit_Mode_16,20.93,3,0.18,6.25,Paiement à la livraison,Instagram Ads,6.08,livrée,51.4878,20.59512,8.265120000000001,2025-07,0,10,3058.3149999999996
CMD105118,2025-10-29,C1937,Dakar,Mode,Produit_Mode_10,49.38,2,0.14,7.4,Carte,Instagram Ads,5.08,livrée,84.9336,33.973440000000004,21.493440000000007,2025-10,0,2,1176.6606000000002
CMD105119,2025-11-07,C1071,Kinshasa,Électronique,Produit_Électronique_6,468.54,2,0.0,6.02,Carte,Google Ads,5.26,livrée,937.08,374.83200000000005,363.5520000000001,2025-11,0,4,1200.5374000000002
CMD105120,2025-08-02,C1959,Dakar,Mode,Produit_Mode_5,60.23,3,0.27,6.66,Mobile Money,Instagram Ads,14.71,livrée,131.9037,52.76148,31.391479999999994,2025-08,0,5,1180.5281
CMD105123,2025-12-06,C0807,Douala,Mode,Produit_Mode_17,26.93,2,0.18,9.74,Paiement à la livraison,Instagram Ads,6.56,livrée,44.165200000000006,17.666080000000004,1.3660800000000046,2025-12,0,3,1057.0084000000002
CMD105124,2025-12-09,C0773,Abidjan,Maison,Produit_Maison_12,80.24,3,0.05,2.16,Mobile Money,Influenceur,9.07,livrée,228.68399999999997,91.47359999999999,80.24359999999999,2025-12,0,4,1031.3429999999998
CMD105125,2025-10-04,C0649,Kinshasa,Électronique,Produit_Électronique_8,410.26,1,0.1,2.69,Carte,Instagram Ads,7.39,livrée,369.234,147.6936,137.61360000000002,2025-10,0,3,1373.0014
CMD105126,2025-11-11,C0395,Kinshasa,Beauté,Produit_Beauté_6,45.06,3,0.06,4.93,Virement,Influenceur,17.01,livrée,127.0692,50.82768,28.88768,2025-11,0,13,3246.8059
CMD105127,2025-08-24,C0230,Kinshasa,Électronique,Produit_Électronique_44,470.63,3,0.11,3.09,Carte,Instagram Ads,14.21,livrée,1256.5820999999999,502.63284,485.33284000000003,2025-08,0,14,6485.3816
CMD105128,2025-09-25,C0105,Abidjan,Beauté,Produit_Beauté_45,17.67,1,0.13,2.73,Carte,Instagram Ads,6.27,livrée,15.372900000000001,6.149160000000001,-2.8508399999999985,2025-09,0,20,3950.2815
CMD105129,2025-11-29,C0369,Dakar,Maison,Produit_Maison_50,84.26,3,0.05,6.41,Virement,Google Ads,5.29,livrée,240.14100000000002,96.05640000000001,84.35640000000001,2025-11,0,24,8073.1126
CMD105130,2025-07-26,C0143,Douala,Électronique,Produit_Électronique_25,278.82,1,0.01,7.44,Virement,Email,1.43,livrée,276.0318,110.41272,101.54271999999999,2025-07,0,18,3492.6657
CMD105131,2025-12-19,C0014,Abidjan,Maison,Produit_Maison_43,144.9,2,0.23,8.61,Virement,Instagram Ads,8.86,livrée,223.14600000000002,89.25840000000001,71.78840000000001,2025-12,0,13,3535.4662000000003
CMD105132,2025-11-11,C0124,Cotonou,Mode,Produit_Mode_7,48.58,3,0.29,7.77,Carte,Instagram Ads,10.43,livrée,103.47540000000001,41.39016000000001,23.190160000000013,2025-11,0,16,4228.7212
CMD105133,2025-07-29,C0086,Brazzaville,Beauté,Produit_Beauté_1,23.74,2,0.09,2.88,Paiement à la livraison,Instagram Ads,5.47,livrée,43.2068,17.28272,8.932720000000003,2025-07,0,8,1967.8397999999997
CMD105134,2025-08-20,C0246,Dakar,Beauté,Produit_Beauté_19,37.81,2,0.03,4.5,Paiement à la livraison,Google Ads,7.48,livrée,73.3514,29.34056,17.36056,2025-08,0,12,2230.27
CMD105135,2025-10-28,C0094,Kinshasa,Mode,Produit_Mode_27,73.22,1,0.12,4.93,Carte,Google Ads,4.38,livrée,64.4336,25.77344,16.463440000000002,2025-10,0,17,4568.434200000001
CMD105136,2025-12-17,C0891,Douala,Électronique,Produit_Électronique_50,414.62,3,0.02,8.39,Mobile Money,Google Ads,7.46,annulée,1218.9828,487.59312,471.74312000000003,2025-12,0,8,2668.7108
CMD105137,2025-10-28,C0379,Kinshasa,Maison,Produit_Maison_31,118.5,2,0.1,6.17,Carte,Instagram Ads,9.15,livrée,213.3,85.32000000000001,70.0,2025-10,0,25,9187.66985
CMD105138,2025-10-16,C1411,Lomé,Mode,Produit_Mode_12,52.64,2,0.28,3.5,Paiement à la livraison,Google Ads,5.79,livrée,75.8016,30.320639999999997,21.03064,2025-10,0,4,485.64099999999996
CMD105140,2025-07-13,C0210,Libreville,Mode,Produit_Mode_3,29.21,2,0.0,8.81,Mobile Money,Google Ads,3.39,livrée,58.42,23.368000000000002,11.168000000000001,2025-07,0,17,2323.3372
CMD105142,2025-09-04,C0956,Kinshasa,Beauté,Produit_Beauté_26,24.96,1,0.01,8.23,Carte,Google Ads,7.37,livrée,24.7104,9.884160000000001,-5.715839999999999,2025-09,0,4,651.0252
CMD105143,2025-07-10,C0350,Dakar,Mode,Produit_Mode_25,37.38,1,0.06,2.29,Carte,Influenceur,11.53,livrée,35.1372,14.05488,0.2348800000000022,2025-07,0,17,5587.3927
CMD105144,2025-09-03,C1165,Lomé,Maison,Produit_Maison_42,83.52,1,0.21,9.88,Paiement à la livraison,Instagram Ads,14.83,retournée,65.9808,26.39232,1.6823200000000025,2025-09,1,2,81.8089
CMD105145,2025-07-04,C0066,Abidjan,Électronique,Produit_Beauté_46,18.04,1,0.19,2.47,Carte,Instagram Ads,9.96,livrée,14.612400000000001,5.84496,-6.585040000000001,2025-07,0,14,1190.7742
CMD105146,2025-11-30,C0027,Brazzaville,Beauté,Produit_Beauté_48,26.02,3,0.16,5.39,Carte,Instagram Ads,14.65,livrée,65.5704,26.228160000000003,6.188160000000002,2025-11,0,22,6711.26385
CMD105148,2025-10-09,C0005,Douala,Électronique,Produit_Électronique_16,174.74,1,0.28,3.44,Virement,Instagram Ads,14.11,livrée,125.8128,50.32512,32.77512,2025-10,0,22,6810.3236
CMD105149,2025-07-18,C0326,Kinshasa,Mode,Produit_Mode_50,35.77,2,0.24,5.41,Mobile Money,Instagram Ads,11.3,livrée,54.370400000000004,21.748160000000002,5.038160000000001,2025-07,0,20,4409.1796
CMD105150,2025-09-26,C0822,Abidjan,Électronique,Produit_Électronique_12,526.78,1,0.13,10.0,Mobile Money,Instagram Ads,12.77,livrée,458.29859999999996,183.31944,160.54943999999998,2025-09,0,2,533.9262
CMD105151,2025-07-29,C0376,Douala,Mode,Produit_Mode_24,25.04,3,0.24,4.74,Paiement à la livraison,Instagram Ads,10.98,retournée,57.0912,22.83648,7.116479999999999,2025-07,1,14,5385.9615
CMD105152,2025-09-09,C0072,Cotonou,Mode,Produit_Mode_13,70.47,2,0.23,9.5,Mobile Money,Instagram Ads,13.42,livrée,108.5238,43.40952,20.48952,2025-09,0,18,3389.699
CMD105153,2025-10-03,C0387,Kinshasa,Électronique,Produit_Électronique_13,355.12,1,0.0,9.23,Virement,Google Ads,7.56,livrée,355.12,142.048,125.25800000000001,2025-10,0,16,3652.4399
CMD105155,2025-10-23,C0167,Lomé,Mode,Produit_Mode_20,39.86,2,0.16,8.62,Paiement à la livraison,Influenceur,14.21,livrée,66.9648,26.78592,3.955919999999999,2025-10,0,15,4625.5559
CMD105156,2025-09-25,C0772,Brazzaville,Électronique,Produit_Électronique_8,526.97,1,0.13,9.36,Virement,Instagram Ads,9.82,livrée,458.4639,183.38556000000003,164.20556000000005,2025-09,0,4,1158.666
CMD105157,2025-07-07,C1504,Kinshasa,Mode,Produit_Mode_49,50.41,1,0.25,9.63,Carte,Instagram Ads,13.55,livrée,37.8075,15.123,-8.057000000000002,2025-07,0,5,735.2881000000001
CMD105158,2025-07-23,C0278,Kinshasa,Électronique,Produit_Électronique_37,440.82,3,0.04,4.09,Carte,Google Ads,4.52,livrée,1269.5616,507.82464000000004,499.2146400000001,2025-07,0,10,4227.9473
CMD105159,2025-09-23,C0325,Kinshasa,Maison,Produit_Maison_37,155.08,1,0.3,2.93,Paiement à la livraison,Instagram Ads,6.55,livrée,108.556,43.4224,33.942400000000006,2025-09,0,15,3435.4505
CMD105160,2025-11-26,C0112,Kinshasa,Électronique,Produit_Électronique_7,398.48,1,0.04,8.49,Paiement à la livraison,Google Ads,5.16,livrée,382.5408,153.01632,139.36632,2025-11,0,15,4950.3884
CMD105161,2025-11-04,C0166,Kinshasa,Électronique,Produit_Électronique_13,239.31,1,0.06,2.76,Carte,Influenceur,16.14,livrée,224.95139999999998,89.98056,71.08055999999999,2025-11,0,16,3332.3668
CMD105162,2025-07-09,C0256,Kinshasa,Beauté,Produit_Beauté_37,34.65,2,0.02,4.95,Carte,Influenceur,17.56,livrée,67.914,27.1656,4.655600000000003,2025-07,0,16,1755.7885999999999
CMD105163,2025-09-16,C0129,Kinshasa,Beauté,Produit_Beauté_1,17.33,2,0.08,7.08,Paiement à la livraison,Email,0.98,livrée,31.8872,12.75488,4.6948799999999995,2025-09,0,10,3890.20115
CMD105164,2025-09-23,C0200,Kinshasa,Beauté,Produit_Beauté_49,20.57,1,0.11,5.71,Mobile Money,Instagram Ads,10.8,livrée,18.3073,7.322920000000001,-9.18708,2025-09,0,15,3408.7906
CMD105165,2025-12-10,C1209,Kinshasa,Électronique,Produit_Électronique_29,169.56,3,0.09,7.05,Mobile Money,Influenceur,8.57,livrée,462.8988,185.15952000000001,169.53952,2025-12,0,5,988.987
CMD105166,2025-10-07,C0059,Lomé,Mode,Produit_Mode_49,35.84,2,0.0,6.21,Paiement à la livraison,Google Ads,3.23,livrée,71.68,28.672000000000004,19.232000000000003,2025-10,0,10,5004.7723
CMD105167,2025-10-12,C0341,Lomé,Électronique,Produit_Électronique_1,331.35,3,0.06,9.62,Carte,Email,1.19,livrée,934.407,373.7628,362.9528,2025-10,0,11,3746.2482
CMD105168,2025-10-08,C0158,Douala,Beauté,Produit_Beauté_44,39.13,3,0.0,9.92,Paiement à la livraison,Google Ads,5.59,livrée,117.39000000000001,46.95600000000001,31.44600000000001,2025-10,0,16,1830.8589
CMD105169,2025-12-10,C0477,Abidjan,Maison,Produit_Maison_49,101.35,1,0.14,7.25,Paiement à la livraison,Instagram Ads,6.86,livrée,87.16099999999999,34.864399999999996,20.754399999999997,2025-12,0,1,87.16099999999999
CMD105170,2025-08-30,C0115,Kinshasa,Mode,Produit_Mode_48,32.13,2,0.27,2.99,Paiement à la livraison,Google Ads,3.5,livrée,46.909800000000004,18.763920000000002,12.273920000000002,2025-08,0,13,2837.6612
CMD105171,2025-10-24,C0386,Kinshasa,Mode,Produit_Mode_22,23.59,1,0.1,9.46,Virement,Influenceur,11.26,livrée,21.231,8.492400000000002,-12.227599999999999,2025-10,0,13,1592.1971
CMD105173,2025-09-16,C0898,Kinshasa,Mode,Produit_Mode_8,28.48,3,0.18,2.78,Mobile Money,Google Ads,5.33,livrée,70.0608,28.024320000000003,19.914320000000004,2025-09,0,2,158.8593
CMD105174,2025-11-16,C0176,Abidjan,Mode,Produit_Mode_19,27.26,2,0.06,7.16,Virement,Google Ads,4.44,livrée,51.2488,20.499520000000004,8.899520000000003,2025-11,0,22,4794.4762
CMD105175,2025-08-11,C0232,Abidjan,Électronique,Produit_Beauté_38,29.29,3,0.16,5.32,Virement,Instagram Ads,14.01,livrée,73.8108,29.524320000000003,10.194320000000003,2025-08,0,20,4817.424849999999
CMD105176,2025-12-31,C1644,Kinshasa,Beauté,Produit_Beauté_7,34.58,2,0.05,4.55,Carte,Email,0.82,livrée,65.702,26.2808,20.9108,2025-12,0,3,2113.0022
CMD105178,2025-09-13,C0719,Douala,Mode,Produit_Mode_10,29.37,1,0.29,6.83,Paiement à la livraison,Influenceur,9.53,livrée,20.8527,8.34108,-8.01892,2025-09,0,3,223.0647
CMD105179,2025-08-12,C0295,Dakar,Électronique,Produit_Électronique_18,353.52,3,0.06,8.19,Virement,Google Ads,7.39,livrée,996.9264,398.77056,383.19056,2025-08,0,10,2335.2592
CMD105180,2025-12-22,C0104,Abidjan,Électronique,Produit_Beauté_44,24.365000000000002,1,0.09,8.7,Virement,Influenceur,18.63,livrée,22.172150000000002,8.868860000000002,-18.461139999999997,2025-12,0,15,1272.59145
CMD105181,2025-10-06,C0178,Douala,Maison,Produit_Maison_25,91.22,3,0.09,3.83,Paiement à la livraison,Influenceur,16.85,retournée,249.0306,99.61224,78.93224000000001,2025-10,1,19,7017.5565
CMD105182,2025-11-29,C0372,Douala,Électronique,Produit_Électronique_5,343.01,3,0.18,4.58,Paiement à la livraison,Instagram Ads,7.12,livrée,843.8046,337.52184000000005,325.82184000000007,2025-11,0,11,2150.7415
CMD105183,2025-08-25,C0209,Abidjan,Électronique,Produit_Électronique_3,440.37,3,0.11,5.82,Paiement à la livraison,Instagram Ads,9.18,livrée,1175.7879,470.31516000000005,455.31516000000005,2025-08,0,13,4210.9073
CMD105184,2025-12-07,C0906,Kinshasa,Maison,Produit_Maison_29,201.55,2,0.05,9.45,Paiement à la livraison,Google Ads,7.64,livrée,382.945,153.178,136.08800000000002,2025-12,0,2,507.13059999999996
CMD105185,2025-11-30,C0020,Kinshasa,Mode,Produit_Mode_37,15.87,2,0.22,3.89,Mobile Money,Instagram Ads,7.4,livrée,24.7572,9.902880000000001,-1.3871199999999995,2025-11,0,10,2203.2949
CMD105186,2025-11-22,C0832,Lomé,Maison,Produit_Maison_32,184.1,2,0.28,2.05,Mobile Money,Instagram Ads,11.86,livrée,265.104,106.0416,92.1316,2025-11,0,3,759.3174999999999
CMD105187,2025-10-28,C0381,Lomé,Mode,Produit_Mode_5,41.35,3,0.22,7.78,Paiement à la livraison,Google Ads,3.33,livrée,96.75900000000001,38.70360000000001,27.59360000000001,2025-10,0,11,1612.4147
CMD105188,2025-12-19,C0112,Douala,Maison,Produit_Maison_8,157.17,2,0.06,9.55,Virement,Influenceur,7.59,livrée,295.47959999999995,118.19183999999998,101.05183999999998,2025-12,0,15,4950.3884
CMD105189,2025-08-03,C0214,Kinshasa,Électronique,Produit_Électronique_27,537.02,3,0.08,5.29,Carte,Google Ads,3.63,livrée,1482.1752,592.87008,583.9500800000001,2025-08,0,20,7179.2206
CMD105190,2025-11-16,C1337,Dakar,Électronique,Produit_Électronique_13,445.17,2,0.06,6.07,Virement,Google Ads,5.19,livrée,836.9196,334.76784,323.50784,2025-11,0,1,836.9196
CMD105191,2025-08-11,C0350,Abidjan,Beauté,Produit_Beauté_4,14.67,1,0.06,5.49,Mobile Money,Email,1.2,livrée,13.7898,5.51592,-1.1740799999999998,2025-08,0,17,5587.3927
CMD105192,2025-08-06,C0301,Cotonou,Électronique,Produit_Électronique_18,473.66,1,0.07,5.07,Virement,Email,0.69,livrée,440.5038,176.20152000000002,170.44152000000003,2025-08,0,12,2823.9602
CMD105193,2025-10-06,C0205,Douala,Électronique,Produit_Électronique_37,562.79,1,0.08,8.45,Paiement à la livraison,Influenceur,13.14,livrée,517.7668,207.10672,185.51672000000002,2025-10,0,21,5484.3347
CMD105194,2025-09-05,C1392,Abidjan,Mode,Produit_Mode_40,22.35,3,0.05,5.35,Paiement à la livraison,Instagram Ads,5.24,livrée,63.697500000000005,25.479000000000003,14.889000000000005,2025-09,0,2,460.04849999999993
CMD105195,2025-09-27,C0390,Lomé,Électronique,Produit_Électronique_21,270.54,2,0.2,6.61,Paiement à la livraison,Instagram Ads,8.13,livrée,432.86400000000003,173.14560000000003,158.40560000000002,2025-09,0,17,6051.4357
CMD105196,2025-08-05,C0046,Abidjan,Maison,Produit_Maison_16,130.11,2,0.01,3.3,Virement,Google Ads,5.92,livrée,257.61780000000005,103.04712000000002,93.82712000000002,2025-08,0,17,4331.6788
CMD105197,2025-11-01,C0099,Cotonou,Maison,Produit_Maison_17,100.45,1,0.08,4.44,Paiement à la livraison,Influenceur,18.09,retournée,92.414,36.9656,14.435600000000004,2025-11,1,14,2718.9439
CMD105198,2025-09-03,C0284,Abidjan,Électronique,Produit_Électronique_50,500.83,1,0.06,4.23,Paiement à la livraison,Influenceur,5.75,livrée,470.7802,188.31208,178.33208000000002,2025-09,0,19,4292.6759
CMD105199,2025-09-26,C0059,Kinshasa,Électronique,Produit_Électronique_17,615.84,3,0.17,9.58,Carte,Instagram Ads,14.69,livrée,1533.4415999999999,613.37664,589.1066399999999,2025-09,0,10,5004.7723
CMD105200,2025-08-12,C0159,Abidjan,Électronique,Produit_Électronique_21,558.93,2,0.07,6.03,Carte,Influenceur,4.79,livrée,1039.6098,415.84392,405.02392000000003,2025-08,0,20,5692.7441
CMD105201,2025-09-02,C0840,Abidjan,Mode,Produit_Mode_9,43.37,1,0.27,8.2,Virement,Instagram Ads,9.05,livrée,31.660099999999996,12.66404,-4.58596,2025-09,0,2,141.28609999999998
CMD105202,2025-10-02,C0015,Kinshasa,Beauté,Produit_Beauté_36,25.18,1,0.09,2.31,Paiement à la livraison,Instagram Ads,11.0,livrée,22.913800000000002,9.16552,-4.14448,2025-10,0,13,6836.6661
CMD105203,2025-11-13,C0914,Libreville,Beauté,Produit_Beauté_44,24.365000000000002,2,0.07,2.48,Carte,Instagram Ads,12.32,livrée,45.3189,18.12756,3.3275599999999983,2025-11,0,2,757.6123
CMD105204,2025-08-16,C0369,Kinshasa,Électronique,Produit_Électronique_11,435.76,2,0.01,6.01,Mobile Money,Google Ads,6.79,livrée,862.8048,345.12192000000005,332.32192000000003,2025-08,0,24,8073.1126
CMD105205,2025-08-01,C0038,Kinshasa,Beauté,Produit_Beauté_6,28.22,3,0.16,5.15,Carte,Instagram Ads,13.26,livrée,71.11439999999999,28.445759999999996,10.035759999999994,2025-08,0,15,3802.2555
CMD105206,2025-12-07,C1850,Cotonou,Électronique,Produit_Électronique_27,397.04,3,0.05,8.15,Paiement à la livraison,Google Ads,5.15,livrée,1131.564,452.6256000000001,439.3256000000001,2025-12,0,3,1181.4579
CMD105207,2025-08-23,C1588,Douala,Électronique,Produit_Électronique_37,407.95,2,0.09,6.97,Paiement à la livraison,Influenceur,9.35,retournée,742.469,296.98760000000004,280.6676,2025-08,1,2,1350.7730000000001
CMD105208,2025-11-12,C0326,Cotonou,Beauté,Produit_Beauté_13,29.85,3,0.06,3.52,Paiement à la livraison,Google Ads,3.79,livrée,84.177,33.67080000000001,26.36080000000001,2025-11,0,20,4409.1796
CMD105209,2025-12-27,C0080,Cotonou,Mode,Produit_Mode_27,37.49,3,0.1,7.49,Virement,Email,0.57,livrée,101.223,40.489200000000004,32.4292,2025-12,0,17,4637.0382
CMD105210,2025-08-14,C0057,Lomé,Mode,Produit_Mode_20,35.33,1,0.16,3.97,Paiement à la livraison,Instagram Ads,6.61,livrée,29.6772,11.87088,1.2908799999999987,2025-08,0,16,3396.4945
CMD105211,2025-09-15,C0004,Kinshasa,Mode,Produit_Mode_35,44.57,1,0.24,6.52,Mobile Money,Google Ads,7.54,livrée,33.8732,13.54928,-0.5107200000000001,2025-09,0,18,5408.97775
CMD105212,2025-11-20,C0241,Cotonou,Beauté,Produit_Beauté_6,16.59,2,0.06,5.73,Virement,Influenceur,11.53,retournée,31.1892,12.47568,-4.784319999999999,2025-11,1,15,5280.3316
CMD105213,2025-12-27,C0269,Dakar,Beauté,Produit_Beauté_44,22.61,2,0.01,8.39,Virement,Google Ads,7.34,livrée,44.7678,17.907120000000003,2.177120000000002,2025-12,0,18,6434.8236
CMD105214,2025-07-21,C0010,Kinshasa,Électronique,Produit_Électronique_47,323.69,2,0.06,5.25,Mobile Money,Email,0.63,retournée,608.5372,243.41488,237.53488000000002,2025-07,1,17,3083.7992
CMD105215,2025-12-28,C0007,Lomé,Maison,Produit_Maison_24,75.91,2,0.12,4.1,Paiement à la livraison,Instagram Ads,12.64,livrée,133.6016,53.44064,36.70064,2025-12,0,14,2668.0499
CMD105216,2025-09-15,C0139,Libreville,Mode,Produit_Mode_34,33.94,1,0.27,8.24,Virement,Instagram Ads,6.62,retournée,24.7762,9.91048,-4.949520000000001,2025-09,1,14,3696.2897
CMD105217,2025-11-05,C1348,Dakar,Beauté,Produit_Beauté_4,31.65,1,0.11,4.78,Carte,Instagram Ads,5.76,livrée,28.168499999999998,11.2674,0.7274000000000003,2025-11,0,3,252.6415
CMD105218,2025-09-07,C0067,Abidjan,Électronique,Produit_Électronique_42,336.85,2,0.09,2.16,Virement,Google Ads,4.66,livrée,613.067,245.22680000000003,238.40680000000003,2025-09,0,20,8838.1891
